id,name_en,name_hi,category,water_requirement_mm_per_season,irrigation_frequency_days,fertilizer_n_kg_per_ha,fertilizer_p_kg_per_ha,fertilizer_k_kg_per_ha,notes
519,Tomato - High Yielding,टमाटर,Vegetable,722.3,10,90.6,48.1,179.5,"Estimated values — region, variety and management dependent. Validate locally before use."
663,Cluster Bean (Guar) - Variety A #63,ग्वार,Vegetable,582.6,9,125.1,91.3,102.0,"Estimated values — region, variety and management dependent. Validate locally before use."
551,Cowpea (Lobia),लोबिया,Pulse,423.4,19,52.6,33.6,36.8,"Estimated values — region, variety and management dependent. Validate locally before use."
76,Buckwheat (Kuttu),कुट्टू,Other,973.5,11,83.2,66.0,139.1,"Estimated values — region, variety and management dependent. Validate locally before use."
103,Hemp - Variety A,भांग,Fiber,648.4,13,70.0,70.0,86.7,"Estimated values — region, variety and management dependent. Validate locally before use."
577,Vegetable Soybean - Hybrid,सब्जी सोयाबीन,Vegetable,421.9,10,106.4,66.1,133.8,"Estimated values — region, variety and management dependent. Validate locally before use."
858,Mango - Variety A #58,आम,Fruit,540.7,16,140.3,144.4,109.8,"Estimated values — region, variety and management dependent. Validate locally before use."
10,Cotton - Short Duration,कपास,Fiber,388.3,17,96.5,37.4,49.6,"Estimated values — region, variety and management dependent. Validate locally before use."
75,Cowpea (Lobia) - Short Duration,लोबिया,Pulse,316.9,20,19.7,19.8,35.9,"Estimated values — region, variety and management dependent. Validate locally before use."
952,Honey - Hybrid #52,शहद,Other,288.3,14,131.2,39.9,128.3,"Estimated values — region, variety and management dependent. Validate locally before use."
469,Arrowroot - High Yielding,अरारुट,Other,207.6,9,34.9,103.0,132.5,"Estimated values — region, variety and management dependent. Validate locally before use."
308,Chickpea (Chana) - Variety A,चना,Pulse,293.1,16,10.1,20.6,27.1,"Estimated values — region, variety and management dependent. Validate locally before use."
135,Sesame (Til) - Short Duration,तिल,Oilseed,465.1,15,110.3,28.1,35.1,"Estimated values — region, variety and management dependent. Validate locally before use."
860,Papaya - Short Duration #60,पपीता,Fruit,846.0,16,259.4,181.8,282.0,"Estimated values — region, variety and management dependent. Validate locally before use."
885,Turnip - Short Duration #85,शलजम,Vegetable,433.1,4,183.5,98.0,188.9,"Estimated values — region, variety and management dependent. Validate locally before use."
245,Barley - Short Duration,जौ,Cereal,548.7,17,157.1,21.1,75.7,"Estimated values — region, variety and management dependent. Validate locally before use."
642,Garlic - Hybrid #42,लहसुन,Vegetable,716.1,8,213.8,57.9,134.2,"Estimated values — region, variety and management dependent. Validate locally before use."
210,Bamboo - Short Duration,बांस,Other,710.8,12,39.5,35.7,14.8,"Estimated values — region, variety and management dependent. Validate locally before use."
268,Sapota (Chikoo) - Variety A,चीकू,Fruit,1037.4,17,331.0,134.7,258.8,"Estimated values — region, variety and management dependent. Validate locally before use."
871,Peach #71,आड़ू,Fruit,1268.5,13,187.6,170.7,327.0,"Estimated values — region, variety and management dependent. Validate locally before use."
536,Fenugreek (Methi),मेथी,Leafy Vegetable,448.9,3,117.5,40.9,101.7,"Estimated values — region, variety and management dependent. Validate locally before use."
579,Hemp - High Yielding,भांग,Fiber,751.5,20,98.2,34.7,151.0,"Estimated values — region, variety and management dependent. Validate locally before use."
846,Soybean #46,सोयाबीन,Oilseed,590.3,21,113.2,48.2,22.4,"Estimated values — region, variety and management dependent. Validate locally before use."
969,Sunflower - High Yielding #69,सूरजमुखी,Oilseed,487.5,10,75.6,24.6,52.2,"Estimated values — region, variety and management dependent. Validate locally before use."
84,Clove - High Yielding,लौंग,Spice,585.9,13,165.5,75.4,54.5,"Estimated values — region, variety and management dependent. Validate locally before use."
41,Cherry,चेरी,Fruit,1482.6,8,115.2,159.2,300.1,"Estimated values — region, variety and management dependent. Validate locally before use."
609,Groundnut (Peanut) - High Yielding #9,मूँगफली,Oilseed,435.6,17,66.5,23.6,29.5,"Estimated values — region, variety and management dependent. Validate locally before use."
593,Job's Tears - Variety A,हज़ारमुखी,Cereal,692.6,13,88.3,38.6,36.9,"Estimated values — region, variety and management dependent. Validate locally before use."
854,Coconut - High Yielding #54,नारियल,Plantation,1215.9,14,141.6,178.7,163.5,"Estimated values — region, variety and management dependent. Validate locally before use."
584,Pumpkin - High Yielding,कद्दू,Vegetable,370.8,4,137.0,74.3,123.8,"Estimated values — region, variety and management dependent. Validate locally before use."
123,Sorghum (Jowar) - Variety A,ज्वार,Cereal,502.4,12,81.5,36.8,49.4,"Estimated values — region, variety and management dependent. Validate locally before use."
414,Cauliflower - High Yielding,फूलगोभी,Vegetable,698.5,5,209.5,94.4,135.3,"Estimated values — region, variety and management dependent. Validate locally before use."
241,Maize,मक्का,Cereal,469.2,21,166.5,58.7,56.0,"Estimated values — region, variety and management dependent. Validate locally before use."
724,Cotton - High Yielding #24,कपास,Fiber,359.9,7,160.3,34.9,123.2,"Estimated values — region, variety and management dependent. Validate locally before use."
610,Mustard / Rapeseed - Short Duration #10,सरसों,Oilseed,505.8,21,109.7,21.2,70.2,"Estimated values — region, variety and management dependent. Validate locally before use."
767,Carrot - Hybrid #67,गाजर,Vegetable,433.8,7,136.4,101.4,136.0,"Estimated values — region, variety and management dependent. Validate locally before use."
191,Black Gram (Urad),उड़द,Pulse,435.9,13,34.9,27.5,17.0,"Estimated values — region, variety and management dependent. Validate locally before use."
83,Cinnamon - Variety A,दालचीनी,Spice,764.4,8,169.6,50.0,75.7,"Estimated values — region, variety and management dependent. Validate locally before use."
521,Okra (Bhindi),भिन्डी,Vegetable,593.7,9,133.3,71.1,102.8,"Estimated values — region, variety and management dependent. Validate locally before use."
877,Brinjal (Eggplant) - Hybrid #77,बैंगन,Vegetable,813.0,7,176.0,89.0,198.7,"Estimated values — region, variety and management dependent. Validate locally before use."
806,Mustard Greens #6,सरसों का साग,Leafy Vegetable,790.6,3,67.2,40.8,44.0,"Estimated values — region, variety and management dependent. Validate locally before use."
784,Chickpea (Chana) - High Yielding #84,चना,Pulse,463.1,12,35.2,30.8,19.7,"Estimated values — region, variety and management dependent. Validate locally before use."
515,Plum - Short Duration,आलूबुखारा,Fruit,1214.5,15,143.6,74.0,240.0,"Estimated values — region, variety and management dependent. Validate locally before use."
489,Soybean - High Yielding,सोयाबीन,Oilseed,341.7,14,66.8,24.4,30.0,"Estimated values — region, variety and management dependent. Validate locally before use."
848,Mustard / Rapeseed - Variety A #48,सरसों,Oilseed,362.0,15,78.8,47.5,72.9,"Estimated values — region, variety and management dependent. Validate locally before use."
673,Basil (Tulsi) - Variety A #73,तुलसी,Herb,374.2,6,103.4,28.1,110.2,"Estimated values — region, variety and management dependent. Validate locally before use."
59,Spinach - High Yielding,पालक,Vegetable,722.1,8,247.3,104.6,124.6,"Estimated values — region, variety and management dependent. Validate locally before use."
322,Clove - Hybrid,लौंग,Spice,357.8,13,54.2,80.2,168.0,"Estimated values — region, variety and management dependent. Validate locally before use."
692,Sunhemp - Hybrid #92,सनहेम्प,Fodder,623.1,12,153.9,41.0,59.6,"Estimated values — region, variety and management dependent. Validate locally before use."
556,Ginger,अदरक,Spice,932.7,9,49.3,82.6,150.7,"Estimated values — region, variety and management dependent. Validate locally before use."
594,Saffron - High Yielding,केसरी/जाफरान,Spice,891.4,12,55.5,65.7,86.4,"Estimated values — region, variety and management dependent. Validate locally before use."
838,Pearl Millet (Bajra) - Variety A #38,बाजरा,Cereal,515.4,11,168.0,45.1,63.6,"Estimated values — region, variety and management dependent. Validate locally before use."
223,Stevia - Variety A,स्टीविया,Other,462.8,9,162.0,75.6,62.7,"Estimated values — region, variety and management dependent. Validate locally before use."
304,Peas - High Yielding,मटर,Vegetable,453.6,10,105.4,115.2,137.4,"Estimated values — region, variety and management dependent. Validate locally before use."
717,Maize - Hybrid #17,मक्का,Cereal,380.1,13,198.5,55.7,79.2,"Estimated values — region, variety and management dependent. Validate locally before use."
159,Apricot - High Yielding,खुबानी,Fruit,1139.5,11,244.1,164.5,143.8,"Estimated values — region, variety and management dependent. Validate locally before use."
499,Cashew - High Yielding,काजू,Nut,861.6,13,176.5,65.0,232.4,"Estimated values — region, variety and management dependent. Validate locally before use."
570,Lucerne (Alfalfa) - Short Duration,अल्फाल्फा,Fodder,849.0,8,139.2,26.8,99.9,"Estimated values — region, variety and management dependent. Validate locally before use."
898,Capsicum (Bell Pepper) - Variety A #98,शिमला मिर्च,Vegetable,446.0,6,243.4,76.7,113.7,"Estimated values — region, variety and management dependent. Validate locally before use."
293,Beetroot - Variety A,चुकंदर,Vegetable,879.4,10,159.7,106.8,98.9,"Estimated values — region, variety and management dependent. Validate locally before use."
466,Bottle Gourd (Lauki),लौकी,Vegetable,875.6,7,176.1,119.2,76.1,"Estimated values — region, variety and management dependent. Validate locally before use."
989,Pear - High Yielding #89,नाशपाती,Fruit,984.8,10,148.3,148.5,242.5,"Estimated values — region, variety and management dependent. Validate locally before use."
400,Tomato - Short Duration,टमाटर,Vegetable,826.0,4,130.7,88.2,188.6,"Estimated values — region, variety and management dependent. Validate locally before use."
3,Maize - Variety A,मक्का,Cereal,311.9,10,107.9,44.1,53.7,"Estimated values — region, variety and management dependent. Validate locally before use."
887,Radish - Hybrid #87,मूली,Vegetable,867.4,10,109.8,79.5,41.7,"Estimated values — region, variety and management dependent. Validate locally before use."
169,Colocasia (Arbi) - High Yielding,अरबी,Vegetable,725.9,6,173.6,84.2,54.9,"Estimated values — region, variety and management dependent. Validate locally before use."
726,Tobacco #26,तंबाकू,Cash Crop,252.2,7,73.7,42.0,148.3,"Estimated values — region, variety and management dependent. Validate locally before use."
870,Pear - Short Duration #70,नाशपाती,Fruit,1362.3,18,232.5,84.4,300.6,"Estimated values — region, variety and management dependent. Validate locally before use."
219,Pulses (Mixed) - High Yielding,मिश्रित दालें,Pulse,369.4,13,58.4,38.5,34.7,"Estimated values — region, variety and management dependent. Validate locally before use."
493,Sunflower - Variety A,सूरजमुखी,Oilseed,541.2,15,84.0,32.9,69.4,"Estimated values — region, variety and management dependent. Validate locally before use."
716,Rice #16,धान,Cereal,511.9,13,86.5,54.2,28.2,"Estimated values — region, variety and management dependent. Validate locally before use."
752,Peach - Hybrid #52,आड़ू,Fruit,1072.5,20,271.1,175.8,343.4,"Estimated values — region, variety and management dependent. Validate locally before use."
171,Turnip,शलजम,Vegetable,599.0,9,129.6,96.4,106.5,"Estimated values — region, variety and management dependent. Validate locally before use."
243,Pearl Millet (Bajra) - Variety A,बाजरा,Cereal,638.9,12,181.4,34.7,65.8,"Estimated values — region, variety and management dependent. Validate locally before use."
981,Litchi #81,लिची,Fruit,1318.7,9,144.7,54.7,126.8,"Estimated values — region, variety and management dependent. Validate locally before use."
16,Sesame (Til),तिल,Oilseed,380.3,13,131.3,37.0,63.1,"Estimated values — region, variety and management dependent. Validate locally before use."
554,Basil (Tulsi) - High Yielding,तुलसी,Herb,280.9,6,108.2,31.1,106.2,"Estimated values — region, variety and management dependent. Validate locally before use."
668,Green Gram (Moong) - Variety A #68,मूंग,Pulse,406.8,18,44.4,38.1,27.2,"Estimated values — region, variety and management dependent. Validate locally before use."
52,Turnip - Hybrid,शलजम,Vegetable,705.1,5,148.6,115.3,131.1,"Estimated values — region, variety and management dependent. Validate locally before use."
990,Peach - Short Duration #90,आड़ू,Fruit,1442.3,15,287.3,112.3,126.4,"Estimated values — region, variety and management dependent. Validate locally before use."
564,Tea - High Yielding,चाय,Plantation,1479.3,11,377.6,173.2,232.7,"Estimated values — region, variety and management dependent. Validate locally before use."
454,Sunhemp - High Yielding,सनहेम्प,Fodder,684.9,8,139.9,59.3,122.2,"Estimated values — region, variety and management dependent. Validate locally before use."
78,Basil (Tulsi) - Variety A,तुलसी,Herb,271.4,8,23.8,51.8,48.0,"Estimated values — region, variety and management dependent. Validate locally before use."
256,Safflower,कुर्कुम,Oilseed,386.8,11,40.8,42.4,30.5,"Estimated values — region, variety and management dependent. Validate locally before use."
913,Ginger - Variety A #13,अदरक,Spice,662.7,12,164.1,21.2,57.9,"Estimated values — region, variety and management dependent. Validate locally before use."
718,Sorghum (Jowar) - Variety A #18,ज्वार,Cereal,357.3,20,165.9,51.2,49.3,"Estimated values — region, variety and management dependent. Validate locally before use."
188,Lentil (Masoor) - Variety A,मसूर,Pulse,299.9,14,55.2,11.4,33.9,"Estimated values — region, variety and management dependent. Validate locally before use."
830,Proso Millet - Short Duration #30,बासमा,Cereal,339.3,18,149.7,58.1,41.4,"Estimated values — region, variety and management dependent. Validate locally before use."
144,Mango - High Yielding,आम,Fruit,459.0,9,302.8,192.4,121.3,"Estimated values — region, variety and management dependent. Validate locally before use."
967,Mustard / Rapeseed - Hybrid #67,सरसों,Oilseed,442.6,19,55.5,43.1,34.9,"Estimated values — region, variety and management dependent. Validate locally before use."
815,Vegetable Soybean - Short Duration #15,सब्जी सोयाबीन,Vegetable,406.8,6,174.9,86.0,76.4,"Estimated values — region, variety and management dependent. Validate locally before use."
706,Ridge Gourd #6,तोरई,Vegetable,598.4,6,124.1,73.5,102.1,"Estimated values — region, variety and management dependent. Validate locally before use."
924,Bamboo - High Yielding #24,बांस,Other,467.7,12,84.9,71.3,163.9,"Estimated values — region, variety and management dependent. Validate locally before use."
255,Sunflower - Short Duration,सूरजमुखी,Oilseed,302.3,14,134.5,43.0,65.8,"Estimated values — region, variety and management dependent. Validate locally before use."
112,Arrowroot - Hybrid,अरारुट,Other,903.7,11,155.4,101.5,57.9,"Estimated values — region, variety and management dependent. Validate locally before use."
348,Bitter Gourd (Karela) - Variety A,करेला,Vegetable,375.1,6,184.5,47.5,142.6,"Estimated values — region, variety and management dependent. Validate locally before use."
413,Cabbage - Variety A,पत्तागोभी,Vegetable,524.2,9,173.4,77.7,126.0,"Estimated values — region, variety and management dependent. Validate locally before use."
63,Curry Leaves - Variety A,करी पत्ता,Herb,305.6,11,45.1,73.6,15.6,"Estimated values — region, variety and management dependent. Validate locally before use."
101,Vegetable Soybean,सब्जी सोयाबीन,Vegetable,463.0,6,231.8,46.4,64.1,"Estimated values — region, variety and management dependent. Validate locally before use."
662,French Beans - Hybrid #62,फ्रेंच बीन्स,Vegetable,682.9,4,160.5,49.2,165.6,"Estimated values — region, variety and management dependent. Validate locally before use."
670,Cowpea (Lobia) - Short Duration #70,लोबिया,Pulse,400.6,18,50.0,30.3,28.6,"Estimated values — region, variety and management dependent. Validate locally before use."
690,Napier Grass - Short Duration #90,नेपियर घास,Fodder,859.0,8,103.8,69.4,100.6,"Estimated values — region, variety and management dependent. Validate locally before use."
56,Cabbage,पत्तागोभी,Vegetable,861.4,4,157.9,119.9,199.4,"Estimated values — region, variety and management dependent. Validate locally before use."
479,Maize - High Yielding,मक्का,Cereal,538.2,19,119.2,45.4,67.0,"Estimated values — region, variety and management dependent. Validate locally before use."
421,Chilli (Hot Pepper),मिर्च,Spice,822.1,16,53.1,62.4,146.1,"Estimated values — region, variety and management dependent. Validate locally before use."
756,Strawberry #56,स्ट्रॉबेरी,Fruit,1360.5,15,230.8,155.1,123.8,"Estimated values — region, variety and management dependent. Validate locally before use."
363,Finger Millet (Ragi) - Variety A,रागी,Cereal,498.0,21,181.1,46.9,37.1,"Estimated values — region, variety and management dependent. Validate locally before use."
442,Nutmeg - Hybrid,जायफल,Spice,571.9,11,76.6,84.7,186.0,"Estimated values — region, variety and management dependent. Validate locally before use."
675,Ginger - Short Duration #75,अदरक,Spice,899.6,15,122.5,107.3,161.6,"Estimated values — region, variety and management dependent. Validate locally before use."
947,Kodo Millet - Hybrid #47,कोदो,Cereal,302.9,12,102.6,55.3,46.2,"Estimated values — region, variety and management dependent. Validate locally before use."
97,Sunhemp - Hybrid,सनहेम्प,Fodder,875.0,12,158.0,63.2,100.6,"Estimated values — region, variety and management dependent. Validate locally before use."
195,Buckwheat (Kuttu) - Short Duration,कुट्टू,Other,876.2,10,199.9,103.9,30.3,"Estimated values — region, variety and management dependent. Validate locally before use."
417,Fenugreek (Methi) - Hybrid,मेथी,Leafy Vegetable,568.3,4,99.2,51.2,31.6,"Estimated values — region, variety and management dependent. Validate locally before use."
710,Little Millet - Short Duration #10,सामा,Cereal,523.3,11,91.7,25.1,35.5,"Estimated values — region, variety and management dependent. Validate locally before use."
249,Jute - High Yielding,जूट,Fiber,641.8,13,127.2,40.5,84.4,"Estimated values — region, variety and management dependent. Validate locally before use."
485,Sugarcane - Short Duration,गन्ना,Cash Crop,349.9,14,120.3,66.4,29.6,"Estimated values — region, variety and management dependent. Validate locally before use."
591,Little Millet,सामा,Cereal,466.5,18,118.4,53.0,54.3,"Estimated values — region, variety and management dependent. Validate locally before use."
585,Bottle Gourd (Lauki) - Short Duration,लौकी,Vegetable,457.8,8,186.7,79.7,121.7,"Estimated values — region, variety and management dependent. Validate locally before use."
136,Sunflower,सूरजमुखी,Oilseed,336.2,13,71.6,42.3,77.1,"Estimated values — region, variety and management dependent. Validate locally before use."
754,Apricot - High Yielding #54,खुबानी,Fruit,469.7,17,178.6,155.7,269.5,"Estimated values — region, variety and management dependent. Validate locally before use."
220,Vegetable Soybean - Short Duration,सब्जी सोयाबीन,Vegetable,355.0,5,189.1,87.8,43.4,"Estimated values — region, variety and management dependent. Validate locally before use."
768,Radish - Variety A #68,मूली,Vegetable,730.0,6,201.7,49.1,161.5,"Estimated values — region, variety and management dependent. Validate locally before use."
686,Bamboo #86,बांस,Other,553.4,21,168.3,91.5,154.3,"Estimated values — region, variety and management dependent. Validate locally before use."
286,Potato,आलू,Vegetable,485.3,5,138.1,101.3,70.7,"Estimated values — region, variety and management dependent. Validate locally before use."
244,Finger Millet (Ragi) - High Yielding,रागी,Cereal,529.6,19,131.5,42.4,66.0,"Estimated values — region, variety and management dependent. Validate locally before use."
527,Cassava (Tapioca) - Hybrid,कसावा,Vegetable,632.9,7,129.1,55.0,174.7,"Estimated values — region, variety and management dependent. Validate locally before use."
729,Mustard / Rapeseed - High Yielding #29,सरसों,Oilseed,575.5,16,41.9,26.7,79.1,"Estimated values — region, variety and management dependent. Validate locally before use."
339,Vegetable Soybean - High Yielding,सब्जी सोयाबीन,Vegetable,442.0,7,84.5,84.3,99.0,"Estimated values — region, variety and management dependent. Validate locally before use."
873,Apricot - Variety A #73,खुबानी,Fruit,655.8,20,121.0,139.7,235.9,"Estimated values — region, variety and management dependent. Validate locally before use."
70,Chickpea (Chana) - Short Duration,चना,Pulse,371.9,19,47.5,37.8,17.1,"Estimated values — region, variety and management dependent. Validate locally before use."
875,Strawberry - Short Duration #75,स्ट्रॉबेरी,Fruit,529.6,7,193.8,80.8,301.1,"Estimated values — region, variety and management dependent. Validate locally before use."
61,Coriander,धनिया,Herb,253.7,5,109.0,62.0,27.1,"Estimated values — region, variety and management dependent. Validate locally before use."
647,Turnip - Hybrid #47,शलजम,Vegetable,747.2,5,139.0,65.6,141.8,"Estimated values — region, variety and management dependent. Validate locally before use."
725,Jute - Short Duration #25,जूट,Fiber,539.4,9,76.4,50.2,76.7,"Estimated values — region, variety and management dependent. Validate locally before use."
73,Green Gram (Moong) - Variety A,मूंग,Pulse,330.0,21,15.4,36.2,35.8,"Estimated values — region, variety and management dependent. Validate locally before use."
8,Oats - Variety A,जई,Cereal,483.8,8,196.8,35.1,53.1,"Estimated values — region, variety and management dependent. Validate locally before use."
968,Sesame (Til) - Variety A #68,तिल,Oilseed,450.0,20,101.9,47.9,79.8,"Estimated values — region, variety and management dependent. Validate locally before use."
735,Coconut - Short Duration #35,नारियल,Plantation,1021.6,28,148.3,154.1,286.8,"Estimated values — region, variety and management dependent. Validate locally before use."
236,Job's Tears,हज़ारमुखी,Cereal,435.6,14,127.8,49.2,38.8,"Estimated values — region, variety and management dependent. Validate locally before use."
568,Mustard Greens - Variety A,सरसों का साग,Leafy Vegetable,770.6,3,177.2,59.5,50.2,"Estimated values — region, variety and management dependent. Validate locally before use."
603,Oats - Variety A #3,जई,Cereal,599.2,16,91.5,25.3,69.2,"Estimated values — region, variety and management dependent. Validate locally before use."
22,Areca Nut (Supari) - Hybrid,सुपारी,Plantation,1994.6,23,190.4,160.6,382.7,"Estimated values — region, variety and management dependent. Validate locally before use."
347,Bottle Gourd (Lauki) - Hybrid,लौकी,Vegetable,470.4,4,122.6,90.8,128.1,"Estimated values — region, variety and management dependent. Validate locally before use."
828,Kodo Millet - Variety A #28,कोदो,Cereal,619.9,20,86.5,50.0,79.4,"Estimated values — region, variety and management dependent. Validate locally before use."
231,Arrowroot,अरारुट,Other,769.9,14,33.2,18.9,125.6,"Estimated values — region, variety and management dependent. Validate locally before use."
254,Sesame (Til) - High Yielding,तिल,Oilseed,458.1,14,44.5,31.9,56.0,"Estimated values — region, variety and management dependent. Validate locally before use."
124,Pearl Millet (Bajra) - High Yielding,बाजरा,Cereal,473.4,12,156.3,53.1,62.4,"Estimated values — region, variety and management dependent. Validate locally before use."
463,Watermelon - Variety A,तरबूज,Fruit,418.9,20,274.5,114.6,334.9,"Estimated values — region, variety and management dependent. Validate locally before use."
530,Radish - Short Duration,मूली,Vegetable,549.4,10,155.5,53.4,130.5,"Estimated values — region, variety and management dependent. Validate locally before use."
449,Mustard Greens - High Yielding,सरसों का साग,Leafy Vegetable,687.8,6,119.9,58.9,50.8,"Estimated values — region, variety and management dependent. Validate locally before use."
832,Saffron - Hybrid #32,केसरी/जाफरान,Spice,522.5,14,99.1,85.9,144.8,"Estimated values — region, variety and management dependent. Validate locally before use."
972,Linseed (Flax) - Hybrid #72,अलसी,Oilseed,517.3,14,129.9,34.6,46.3,"Estimated values — region, variety and management dependent. Validate locally before use."
688,Maize(Fodder) - Variety A #88,चारे का मक्का,Fodder,653.4,7,184.9,51.5,108.2,"Estimated values — region, variety and management dependent. Validate locally before use."
845,Tobacco - Short Duration #45,तंबाकू,Cash Crop,312.3,9,52.2,114.4,135.3,"Estimated values — region, variety and management dependent. Validate locally before use."
320,Cardamom - Short Duration,इलायची,Spice,580.0,14,201.0,58.7,195.3,"Estimated values — region, variety and management dependent. Validate locally before use."
731,Sunflower #31,सूरजमुखी,Oilseed,495.2,10,77.5,39.2,66.3,"Estimated values — region, variety and management dependent. Validate locally before use."
206,Betel Leaf,पान,Cash Crop,843.4,14,193.3,25.5,193.6,"Estimated values — region, variety and management dependent. Validate locally before use."
707,Arrowroot - Hybrid #7,अरारुट,Other,228.3,18,199.1,99.8,75.2,"Estimated values — region, variety and management dependent. Validate locally before use."
939,Watermelon - High Yielding #39,तरबूज,Fruit,757.7,14,216.8,180.6,333.7,"Estimated values — region, variety and management dependent. Validate locally before use."
785,Pigeon Pea (Tur/Arhar) - Short Duration #85,अरहर/तुअर,Pulse,284.6,15,38.1,27.5,38.3,"Estimated values — region, variety and management dependent. Validate locally before use."
867,Grapes - Hybrid #67,अंगूर,Fruit,1076.2,7,319.4,129.7,288.1,"Estimated values — region, variety and management dependent. Validate locally before use."
434,Amaranth (Chaulai) - High Yielding,चौलाई,Leafy Vegetable,370.1,5,85.1,75.0,77.6,"Estimated values — region, variety and management dependent. Validate locally before use."
622,Papaya - Hybrid #22,पपीता,Fruit,724.6,13,320.7,121.9,121.9,"Estimated values — region, variety and management dependent. Validate locally before use."
541,Capsicum (Bell Pepper),शिमला मिर्च,Vegetable,473.6,6,241.9,81.2,184.0,"Estimated values — region, variety and management dependent. Validate locally before use."
856,Cashew #56,काजू,Nut,814.6,17,238.5,87.8,185.3,"Estimated values — region, variety and management dependent. Validate locally before use."
170,Cassava (Tapioca) - Short Duration,कसावा,Vegetable,895.4,4,158.4,49.4,173.1,"Estimated values — region, variety and management dependent. Validate locally before use."
563,Betel Leaf - Variety A,पान,Cash Crop,650.6,16,137.0,58.4,147.3,"Estimated values — region, variety and management dependent. Validate locally before use."
487,Jute - Hybrid,जूट,Fiber,561.9,11,126.2,66.8,127.0,"Estimated values — region, variety and management dependent. Validate locally before use."
676,Black Pepper #76,काली मिर्च,Spice,736.1,15,180.7,31.3,46.9,"Estimated values — region, variety and management dependent. Validate locally before use."
132,Soybean - Hybrid,सोयाबीन,Oilseed,527.4,21,87.6,41.4,46.9,"Estimated values — region, variety and management dependent. Validate locally before use."
129,Cotton - High Yielding,कपास,Fiber,365.8,20,112.0,49.3,82.6,"Estimated values — region, variety and management dependent. Validate locally before use."
546,Chickpea (Chana),चना,Pulse,272.7,11,30.1,32.5,30.8,"Estimated values — region, variety and management dependent. Validate locally before use."
71,Pigeon Pea (Tur/Arhar),अरहर/तुअर,Pulse,298.8,12,54.1,10.7,32.1,"Estimated values — region, variety and management dependent. Validate locally before use."
498,Areca Nut (Supari) - Variety A,सुपारी,Plantation,1996.2,12,310.9,160.0,385.9,"Estimated values — region, variety and management dependent. Validate locally before use."
750,Apple - Short Duration #50,सेब,Fruit,1199.1,20,139.8,112.4,247.7,"Estimated values — region, variety and management dependent. Validate locally before use."
88,Tea - Variety A,चाय,Plantation,899.2,22,342.2,242.0,320.8,"Estimated values — region, variety and management dependent. Validate locally before use."
934,Vegetable Soybean - High Yielding #34,सब्जी सोयाबीन,Vegetable,426.3,7,97.5,45.1,180.6,"Estimated values — region, variety and management dependent. Validate locally before use."
866,Lemon #66,नींबू,Fruit,1152.8,20,137.4,64.4,219.0,"Estimated values — region, variety and management dependent. Validate locally before use."
247,Sugarcane - Hybrid,गन्ना,Cash Crop,937.2,12,21.1,105.7,117.6,"Estimated values — region, variety and management dependent. Validate locally before use."
60,Fenugreek (Methi) - Short Duration,मेथी,Leafy Vegetable,633.9,7,94.9,59.8,113.9,"Estimated values — region, variety and management dependent. Validate locally before use."
246,Oats,जई,Cereal,631.8,11,83.5,30.9,65.7,"Estimated values — region, variety and management dependent. Validate locally before use."
315,Amaranth (Chaulai) - Short Duration,चौलाई,Leafy Vegetable,647.7,8,77.3,28.1,91.6,"Estimated values — region, variety and management dependent. Validate locally before use."
372,Mustard / Rapeseed - Hybrid,सरसों,Oilseed,597.2,21,124.3,37.8,50.4,"Estimated values — region, variety and management dependent. Validate locally before use."
809,Napier Grass - High Yielding #9,नेपियर घास,Fodder,855.7,10,142.3,50.5,98.4,"Estimated values — region, variety and management dependent. Validate locally before use."
20,Linseed (Flax) - Short Duration,अलसी,Oilseed,452.9,11,115.6,45.8,29.2,"Estimated values — region, variety and management dependent. Validate locally before use."
501,Mango,आम,Fruit,677.9,9,278.8,168.4,118.5,"Estimated values — region, variety and management dependent. Validate locally before use."
332,Lucerne (Alfalfa) - Hybrid,अल्फाल्फा,Fodder,413.0,7,139.8,43.2,107.4,"Estimated values — region, variety and management dependent. Validate locally before use."
614,Castor - High Yielding #14,अरंडी,Oilseed,330.6,12,52.1,21.9,66.9,"Estimated values — region, variety and management dependent. Validate locally before use."
1,Wheat,गेहूं,Cereal,555.8,7,169.0,29.8,28.4,"Estimated values — region, variety and management dependent. Validate locally before use."
544,Cluster Bean (Guar) - High Yielding,ग्वार,Vegetable,387.7,6,220.8,100.9,148.2,"Estimated values — region, variety and management dependent. Validate locally before use."
553,Amaranth (Chaulai) - Variety A,चौलाई,Leafy Vegetable,362.1,4,116.2,20.0,115.8,"Estimated values — region, variety and management dependent. Validate locally before use."
166,Garlic,लहसुन,Vegetable,412.5,6,185.8,79.9,110.7,"Estimated values — region, variety and management dependent. Validate locally before use."
799,Nutmeg - High Yielding #99,जायफल,Spice,708.8,11,41.0,66.6,188.7,"Estimated values — region, variety and management dependent. Validate locally before use."
383,Banana - Variety A,केला,Fruit,1143.5,20,280.2,146.5,273.3,"Estimated values — region, variety and management dependent. Validate locally before use."
835,Rice - Short Duration #35,धान,Cereal,410.7,12,96.1,49.3,72.7,"Estimated values — region, variety and management dependent. Validate locally before use."
974,Areca Nut (Supari) - High Yielding #74,सुपारी,Plantation,1053.2,21,197.1,216.3,374.3,"Estimated values — region, variety and management dependent. Validate locally before use."
